Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Male life expectancy,Female life expectancy ,"School enrollment, primary","School enrollment, tertiary",Primary completion rate,Year,Country
3096030.0,1557432.0,1538598.0,24.222,5.994,12.0,19.21977,28.78245,26.13844,12.00618,6.36,11480847740.0839,-2.8443337374373,-1608722927.36828,1278648794.35613,3671.529454986526,3.19,78.3627517306781,66.328,74.293,96.3200607299805,61.9048805236816,93.2745208740234,2017,Mongolia
3029555.0,1523922.0,1505633.0,25.365,6.075,12.0,18.99069,30.36017,27.96399,12.62108,7.24,11181350649.2247,1.85397368040492,-921244648.009513,1411963481.99412,3671.529454986526,3.39,78.3627517306781,65.881,74.048,97.6402206420898,63.4426078796387,96.7439193725586,2016,Mongolia
2964749.0,1491108.0,1473641.0,26.352,6.158,12.0,20.28642,28.4532,26.9651,12.93266,4.86,11619892592.6599,-0.916373829421204,-967436969.358868,1635988287.43881,3671.529454986526,3.55,78.3627517306781,65.534,73.684,98.0040283203125,68.2348556518555,99.2064743041992,2015,Mongolia
2902823.0,1459614.0,1443209.0,26.677,6.276,12.0,20.72046,27.97516,26.21444,13.65769,4.8,12226514666.0404,0.878769719090712,-993971901.647126,1631166352.9177,2032.15972865035,3.34,93.1993828259583,65.074,73.283,100.203521728516,64.2944488525391,93.34517165078628,2014,Mongolia
2845153.0,1430076.0,1415077.0,26.333,6.393,12.0,20.41915,29.81671,28.30947,13.69754,4.23,12582122604.1921,12.0551508936583,-710609005.349664,1687773785.69519,1918.35026095257,3.01,92.6936840822322,64.594,72.884,107.471267700195,60.3610229492188,93.34517165078628,2013,Mongolia
2792349.0,1402736.0,1389613.0,25.297,6.514,12.0,18.17203,35.01942,34.08031,11.41772,3.9,12292770631.1967,25.5079301624804,-949368902.606108,1383923136.46341,1606.53270776683,2.97,90.171634027601,64.112,72.46,114.09058380127,58.9903564453125,93.34517165078628,2012,Mongolia
2743938.0,1377390.0,1366548.0,24.13,6.741,12.0,17.3404,33.03238,32.48406,11.95796,4.77,10409797375.1152,15.0475370769177,-857817476.325532,1072974959.48622,1510.23820509064,4.04,95.2530460741537,63.546,71.694,117.345191955566,56.7441596984863,93.34517165078628,2011,Mongolia
2702520.0,1356147.0,1346373.0,23.349,6.729,12.0,16.23573,33.52736,32.1697,11.63681,6.55,7189482000.66686,1.1851792829892964,-579865154.669054,843510519.338005,1498.23128043456,4.46,94.8484075231102,63.01,71.843,118.511238098145,53.4943809509277,93.34517165078628,2010,Mongolia
2666713.0,1338545.0,1328168.0,23.613,6.808,12.0,14.94154,40.01384,38.66314,10.83261,5.86,4583850367.88972,1.1851792829892964,-195835988.718837,818879110.234769,1381.47599685455,4.43,94.8069340078863,62.57,71.472,107.182289123535,53.3564682006836,93.34517165078628,2009,Mongolia
2633887.0,1322575.0,1311312.0,22.753,6.817,12.0,15.22798,40.58997,39.12769,11.55737,5.56,5623216609.65069,1.1851792829892964,-173626266.046684,1080508088.33673,1422.61228367048,4.66,94.5291219305574,62.182,71.103,98.7987289428711,49.978889465332,93.34517165078628,2008,Mongolia
2605643.0,1308854.0,1296789.0,21.352,6.843,12.0,13.68678,41.57824,40.17976,10.65613,7.2,4234999702.69446,1.1851792829892964,-97546992.4050239,780424279.431337,1326.73585752154,4.7,94.4972344864733,61.71,70.796,96.9940414428711,47.763599395752,93.34517165078628,2007,Mongolia
2581242.0,1296962.0,1284280.0,19.841,6.875,12.0,12.61257,40.97689,38.96863,9.906192,7.127,3414055662.58063,1.1851792829892964,-42664510.9381699,602364743.384435,1287.36476471404,4.48,94.5067030036393,61.204,70.436,99.6550674438477,47.4592208862305,93.34517165078628,2006,Mongolia
2559255.0,1286181.0,1273074.0,18.673,6.992,9.0,12.34779,42.02521,40.13638,9.600906,7.042,2523471601.80211,1.1851792829892964,-51790434.0466957,499595910.740262,1235.90654311509,5.34,93.9137750017943,60.376,70.15,97.9627914428711,43.8617782592773,98.7808990478516,2005,Mongolia
2537949.0,1275713.0,1262236.0,18.477,6.869,9.0,13.23574,41.55889,40.07537,10.87695,6.815,1992066808.09598,1.1851792829892964,-11057000.2024838,399006529.933855,1176.54058454287,5.76,92.9924886972833,60.379,69.929,110.112533569336,39.715259552002,99.5769500732422,2004,Mongolia
2516454.0,1265190.0,1251264.0,18.675,7.005,9.0,11.92551,46.69219,45.00585,9.770063,6.8,1595297355.78349,1.1851792829892964,-11500025.1190538,294165130.392311,1117.84280578942,6.09,92.7807190176567,59.813,69.344,106.160316467285,36.8122406005859,99.6426620483398,2003,Mongolia
2494617.0,1254667.0,1239950.0,19.378,7.229,9.0,14.32018,44.9472,42.75222,12.24253,6.2,1396555719.97409,1.1851792829892964,-4499999.59470782,264216126.197537,1074.31321120637,6.51,92.9921113972654,59.49,68.112,101.283798217773,34.6594314575195,96.3195724487305,2002,Mongolia
2472601.0,1244392.0,1228209.0,19.935,7.238,8.0,13.66097,48.34795,45.98023,11.58174,6.143,1267997934.3125,1.1851792829892964,-2008757.14848581,291245019.142341,1048.28882621984,6.09,93.1131030398655,59.714,67.189,99.8385391235352,33.1405296325684,91.1155624389648,2001,Mongolia
2450979.0,1234617.0,1216362.0,20.419,7.359,8.0,14.14092,48.64028,45.88359,12.29688,6.086,1136896123.61298,1.1851792829892964,-5198868.52992388,311765687.651213,1030.60858538568,5.73,93.9270329318181,60.028,65.86,97.242431640625,29.1881694793701,86.7894287109375,2000,Mongolia
2428488.0,1223663.0,1204825.0,20.769,7.502,8.0,15.53584,49.48376,47.71693,13.29269,5.939,1057408588.68269,1.1851792829892964,99991.6819002063,335175609.276345,1019.97621565353,3.59,95.6320548299265,59.947,65.189,95.6018905639648,25.9648494720459,86.1917266845703,1999,Mongolia
2405148.0,1211404.0,1193744.0,21.097,7.874,8.0,15.8214,49.73507,48.03321,13.60024,5.843,1124440204.40161,1.1851792829892964,399655.062369053,364693838.020841,1046.5052462468,3.74,95.000626957569,59.137,64.492,93.6298904418945,20.4272193908691,86.7099533081055,1998,Mongolia
2381771.0,1199090.0,1182681.0,21.847,8.395,8.913544668587896,16.70373,48.94791,46.87612,14.39963,5.74,1180934202.83801,1.1851792829892964,-11996025.2661426,380696387.296042,1037.46329936841,3.39,94.9800155988978,58.102,63.665,90.871452331543,17.8041305541992,74.7586669921875,1997,Mongolia
2357033.0,1186139.0,1170894.0,22.992,8.719,8.913544668587896,17.46365,46.53074,44.57632,15.63842,5.692,1345719472.35883,1.1851792829892964,-14359547.9966375,517792542.710379,1067.01942654176,3.44,94.905622305949,57.62,63.126,91.6357803344727,15.753680229187,77.3034591674805,1996,Mongolia
2330334.0,1172301.0,1158033.0,24.216,8.636,8.913544668587896,17.92598,46.14384,45.10086,15.91544,5.5,1452165005.2384,1.1851792829892964,-26808122.8684158,472575510.131294,1075.81145020413,3.01,95.7153459651623,58.102,63.214,84.8358383178711,14.1589698791504,72.2540435791016,1995,Mongolia
54179306.0,27216740.0,26962566.0,20.700378250591015,6.343086682427107,5.0,21.36863953196527,28.950358508050513,31.756572870402525,12.925650460931333,5.9655819984744465,59364362540.5524,1.1851792829892964,-1284675150.43895,12053518660.1621,3671.529454986526,20.82783034257749,78.3627517306781,68.71925216706067,74.08075886524823,101.51146058531315,33.21782297364581,93.34517165078628,2022,Myanmar
53798084.0,27015413.0,26782671.0,17.103,9.769,5.0,21.36863953196527,28.950358508050513,31.756572870402525,12.925650460931333,5.9655819984744465,65124769601.7482,1.1851792829892964,-1805027482.93948,15264506486.8883,3671.529454986526,20.82783034257749,78.3627517306781,62.546,69.001,101.51146058531315,33.21782297364581,93.34517165078628,2021,Myanmar
53423198.0,26817022.0,26606176.0,17.363,8.819,5.0,18.5773,46.46758,39.22812,18.01284,1.48,78930259068.5275,3.95407109047972,-2159200050.40196,16523085145.2595,3671.529454986526,59.75,78.3627517306781,63.785,69.959,101.51146058531315,33.21782297364581,93.34517165078628,2020,Myanmar
53040212.0,26616901.0,26423311.0,17.663,8.692,5.0,16.64056,49.7566,43.40185,16.66362,0.41,68697761477.1809,6.63818421284783,-2308971146.83505,14669754863.3168,3671.529454986526,58.89,78.3627517306781,63.572,69.799,101.51146058531315,33.21782297364581,93.34517165078628,2019,Myanmar
52666014.0,26421724.0,26244290.0,17.869,8.622,5.0,17.01677,48.93753,43.26037,16.68741,0.77,67144726167.9294,5.53806880247282,-1996727610.892,15445157400.5722,3671.529454986526,59.85,78.3627517306781,63.407,69.676,118.851997375488,20.3939208984375,103.588432312012,2018,Myanmar
52288341.0,26225112.0,26063229.0,18.129,8.808,5.0,15.70391,51.33677,46.18983,15.12727,1.36,61449391917.1276,2.77806203600375,-1673172038.33936,15311728852.7993,3671.529454986526,59.92,78.3627517306781,62.842,68.995,120.053680419922,33.21782297364581,93.34517165078628,2017,Myanmar
51892349.0,26019857.0,25872492.0,18.33,8.753,5.0,16.33901,51.38179,47.90514,14.90066,0.994,60291738934.7768,1.70005467007132,-1914087577.95839,16118645513.9103,3671.529454986526,69.25,78.3627517306781,62.683,68.838,117.938522338867,33.21782297364581,93.34517165078628,2016,Myanmar
51483949.0,25808518.0,25675431.0,18.402,8.673,5.0,16.76571,51.68998,49.86751,14.47792,0.77,63045306513.9317,9.1766868033593,-2498443622.18876,17193853730.7675,3671.529454986526,70.43,78.3627517306781,62.535,68.744,101.51146058531315,33.21782297364581,93.34517165078628,2015,Myanmar
51072436.0,25595912.0,25476524.0,18.404,8.804,5.0,16.69411,52.25576,50.60383,14.4218,0.723,63264892768.3726,4.24022557521188,-2498553479.91634,18113786672.7814,220.39285535548,72.43,44.2898952399838,62.095,68.168,113.224067687988,33.21782297364581,93.34517165078628,2014,Myanmar
50648334.0,25377710.0,25270624.0,18.573,8.799,5.0,16.87593,52.34326,50.94268,14.45922,0.722,60572257122.2962,-47.5842545675279,-2105247309.85859,18189437075.5971,189.779193921759,75.96,30.7299531252145,61.899,67.873,101.51146058531315,33.21782297364581,93.34517165078628,2013,Myanmar
50218185.0,25156858.0,25061327.0,18.762,9.023,5.0,17.08261,52.38486,51.19595,14.56906,0.731,58318677644.9492,-98.6887929975477,-2085195745.24806,18367367423.7896,159.723016672148,78.46,26.9294381626906,61.247,67.182,101.51146058531315,13.6632795333862,93.34517165078628,2012,Myanmar
49794522.0,24939196.0,24855326.0,19.104,9.026,5.0,17.39702,52.35398,51.35769,14.87921,0.719,54118601974.7947,1.1851792829892964,-1749274946.11379,18675979617.6018,158.089679021319,84.08,20.8796747008265,60.989,66.963,101.51146058531315,14.2016801834106,93.34517165078628,2011,Myanmar
49390988.0,24732647.0,24658341.0,19.409,9.214,5.0,17.63237,52.33711,51.44601,14.75594,0.696,37796052938.7278,1.1851792829892964,-1724221620.46077,14147247649.3287,127.351167787937,84.93,21.2235591585033,60.573,66.215,108.505020141602,33.21782297364581,94.0639877319336,2010,Myanmar
49015836.0,24541071.0,24474765.0,19.813,9.193,5.0,17.43641,52.93912,52.14293,14.83424,0.69,29455165594.6859,1.1851792829892964,-1777758880.06093,11520390435.3493,101.865038066473,85.77,23.2788653089046,60.333,66.118,107.802177429199,33.21782297364581,92.8484497070312,2009,Myanmar
48729486.0,24402770.0,24326716.0,20.151,12.149,5.0,17.19111,53.52744,52.8228,14.89976,0.682,23013015832.1023,1.1851792829892964,-1541834905.44769,9579855637.53522,96.4713643809007,85.62,28.4497335049921,55.207,57.787,107.904388427734,33.21782297364581,92.4023590087891,2008,Myanmar
48445647.0,24266155.0,24179492.0,20.592,9.409,5.0,16.82618,54.34169,53.75415,14.88829,0.669,15591182544.7092,1.1851792829892964,-1189044786.70748,6793510533.90691,91.628459415559,80.5,31.7040885638914,59.578,65.301,106.309623718262,10.9157104492188,90.2322463989258,2007,Myanmar
48088274.0,24084184.0,24004090.0,20.837,9.562,5.0,16.27757,55.42187,54.91196,15.12807,0.661,11863016315.2934,1.1851792829892964,-1208047752.06818,5348584764.59262,90.562618238284,81.32,29.8155940222125,59.14,64.781,105.356552124023,33.21782297364581,88.9234924316406,2006,Myanmar
47724471.0,23897578.0,23826893.0,21.25,9.628,5.0,15.80151,56.24977,55.82066,14.9687,0.656,10588433068.8549,1.1851792829892964,-1383141087.06893,5009940761.21448,76.7740306644782,79.58,29.4773524309751,58.619,64.761,104.557670593262,33.21782297364581,93.34517165078628,2005,Myanmar
47338446.0,23698591.0,23639855.0,21.784,9.736,5.0,15.2539,57.26022,56.94914,14.76977,0.653,9390855297.73553,1.1851792829892964,-762715559.630976,4629057031.03159,82.5967121945659,80.25,30.1346938673784,58.311,64.368,103.713706970215,33.21782297364581,82.3989791870117,2004,Myanmar
46924293.0,23484721.0,23439572.0,22.421,9.812,5.0,14.66395,58.23813,58.04282,14.49393,0.656,7754647428.07323,1.1851792829892964,-639864805.579773,4053212438.2447,82.0257430410299,79.86,27.1169855741187,57.875,64.306,102.240440368652,33.21782297364581,79.8667526245117,2003,Myanmar
46480230.0,23255648.0,23224582.0,23.012,9.876,5.0,14.04385,59.39855,59.36586,14.25962,0.663,6110632857.66584,1.1851792829892964,-579903066.784398,3392083037.80632,74.9565998274965,83.05,24.0738623903879,57.733,63.918,99.4884719848633,33.21782297364581,78.0184173583984,2002,Myanmar
46014826.0,23015840.0,22998986.0,22.978,9.943,5.0,13.44646,60.55054,60.69501,14.06234,0.656,6220270632.33592,1.1851792829892964,-411574896.029845,3554268281.74179,70.1730350996003,82.48,23.6261762134693,57.314,63.748,99.2190628051758,11.6127595901489,77.6823501586914,2001,Myanmar
45538332.0,22770251.0,22768081.0,22.942,9.995,5.0,12.82893,61.48259,61.76815,13.76035,0.654,6849321645.95623,1.1851792829892964,-105923864.054817,31713744021.113472,77.2096790896952,80.17,27.18147716903,57.179,63.338,100.538436889648,33.21782297364581,79.3667526245117,2000,Myanmar
45041636.0,22514454.0,22527182.0,23.198,10.07,5.0,12.26282,62.33895,62.79155,13.33383,0.683,5643818689.479,1.1851792829892964,5316582.01152498,31713744021.113472,69.8242843576996,81.91,26.0341262817475,56.797,63.202,97.8907165527344,33.21782297364581,74.0782165527344,1999,Myanmar
44516185.0,22243440.0,22272745.0,23.603,10.06,5.0,12.0589,62.75973,63.33392,13.2733,0.703,4613071494.63459,1.1851792829892964,-5405616.84641513,31713744021.113472,66.4702062856464,83.36,24.0257786601741,56.705,63.123,101.51146058531315,7.26316976547241,93.34517165078628,1998,Myanmar
43972046.0,21963538.0,22008508.0,24.075,10.296,8.913544668587896,11.71231,63.35447,64.08614,12.51634,0.699,5633070602.54016,1.1851792829892964,-16653600.8539095,31713744021.113472,66.0192159355059,85.16,22.7879902072378,56.271,62.44,106.498756408691,33.21782297364581,93.34517165078628,1997,Myanmar
43423369.0,21682343.0,21741026.0,24.583,10.411,8.913544668587896,11.0677,65.18314,65.99277,11.84239,0.692,5759624742.26804,1.1851792829892964,-61483340.2061856,31713744021.113472,59.0004888842227,84.61,22.5449722825211,56.063,62.029,111.89427947998,33.21782297364581,93.34517165078628,1996,Myanmar
42880186.0,21405345.0,21474841.0,24.984,10.737,8.913544668587896,10.45843,66.89046,67.76164,11.16594,0.686,4879257847.77122,1.1851792829892964,-92467048.0099478,31713744021.113472,58.5351938538699,85.22,21.4453899811946,55.559,61.142,113.542602539062,5.55975008010864,93.34517165078628,1995,Myanmar
30547580.0,15901334.0,14646246.0,20.700378250591015,6.343086682427107,9.0,21.36863953196527,28.950358508050513,31.756572870402525,12.925650460931333,11.119,40828247302.4851,1.1851792829892964,239083288.156262,8598734539.98532,3671.529454986526,20.82783034257749,78.3627517306781,68.71925216706067,74.08075886524823,118.803955078125,13.9988746643066,100.819229125977,2022,Nepal
30034989.0,15664024.0,14370965.0,20.402,7.776,9.0,16.14137,62.26386,75.12128,11.84097,12.223,36924841430.0574,1.1851792829892964,197542668.993251,8131386334.55343,3671.529454986526,20.82783034257749,78.3627517306781,66.574,70.362,118.338554382324,14.3841028213501,100.75732421875,2021,Nepal
29348627.0,15368182.0,13980445.0,20.64,7.209,9.0,15.80062,62.80514,75.60818,11.56164,13.078,33433659223.1789,-7.21291288545837,395092345.680945,7415615770.09428,3671.529454986526,74.54,78.3627517306781,67.345,71.173,121.186683654785,13.9312295913696,93.34517165078628,2020,Nepal
28832496.0,15128288.0,13704208.0,20.868,6.871,9.0,15.86009,62.3022,75.94336,11.24081,10.599,34186180694.9285,6.75077922212701,353610927.502609,7378530811.67348,3671.529454986526,77.18,78.3627517306781,67.755,71.351,136.665664672852,13.9224100112915,118.210510253906,2019,Nepal
28506712.0,14952540.0,13554172.0,21.026,7.041,9.0,15.5935,63.01181,76.7892,10.99254,10.623,33111525182.7133,5.6908912122515,216672656.501622,7395350560.35388,3671.529454986526,74.29,78.3627517306781,67.231,70.719,101.51146058531315,13.006329536438,93.34517165078628,2018,Nepal
28183426.0,14777629.0,13405797.0,21.376,6.971,9.0,15.2948,63.79161,77.60982,10.82605,10.66,28971588880.8208,15.5400840963817,291821320.374406,6866135745.74908,3671.529454986526,76.41,78.3627517306781,67.174,70.638,135.194442749023,12.1109504699707,114.87190246582,2017,Nepal
27861186.0,14601717.0,13259469.0,21.764,6.93,9.0,15.05719,64.5966,78.48713,10.64682,10.403,24524109484.7453,-2.8533205463457,319734181.530363,6258031694.10806,3671.529454986526,79.2,78.3627517306781,67.031,70.515,139.053527832031,11.9705400466919,117.185157775879,2016,Nepal
27610325.0,14447479.0,13162846.0,22.05,7.376,9.0,14.90065,64.96552,78.92591,10.49333,10.512,24360801338.0543,0.398167806638867,344182825.00536,6460121156.64535,3671.529454986526,85.04,78.3627517306781,65.835,69.079,142.991027832031,14.8746900558472,110.817993164062,2015,Nepal
27462106.0,14323121.0,13138985.0,22.22,6.981,8.913544668587896,14.72414,65.54438,79.67459,10.24563,10.576,22731612827.3458,7.06675891810067,333478401.938163,6242531728.6772,143.506838113581,84.06,15.4826794026705,66.357,69.818,141.936630249023,15.4161396026611,107.687812805176,2014,Nepal
27381555.0,14216663.0,13164892.0,22.247,6.887,8.913544668587896,14.55736,66.22589,80.48091,10.04895,10.502,22162205045.9731,1.72786416026523,148697842.466869,6343412050.60852,134.324000225699,86.05,13.6779932308943,66.191,69.752,144.305938720703,16.1476802825928,105.182113647461,2013,Nepal
27330694.0,14118638.0,13212056.0,22.335,6.961,8.913544668587896,14.46653,66.74541,81.06435,9.947935,10.531,21703100746.8206,4.25194319227138,151708741.708665,6527436942.41144,119.389577154535,84.7,15.1915812730642,65.736,69.223,147.889984130859,33.21782297364581,106.073081970215,2012,Nepal
27266399.0,14016343.0,13250056.0,22.372,6.891,8.913544668587896,14.33618,67.33437,81.63177,9.860557,10.503,21573872273.6695,5.8222682751715,104455768.253148,6645936089.93491,114.866653275337,86.95,12.9868309947379,65.559,69.094,150.354232788086,13.4289903640747,93.34517165078628,2011,Nepal
27161567.0,13901488.0,13260079.0,22.589,6.987,8.913544668587896,14.17467,67.88451,82.1817,9.73322,10.548,16002656434.4746,5.78648286673737,122316732.853923,5309581946.97864,101.982334082566,87.29,12.5969041596364,65.093,68.566,146.540496826172,13.4279899597168,93.34517165078628,2010,Nepal
27026941.0,13776270.0,13250671.0,23.0,6.897,8.913544668587896,13.91976,68.53783,82.81675,9.485395,10.542,12854985464.0764,4.7950019975667,152832066.182353,4026522369.71325,96.4223069122029,88.93,11.0391391758642,64.985,68.576,141.471099853516,10.4864301681519,93.34517165078628,2009,Nepal
26881544.0,13645445.0,13236099.0,23.552,6.943,8.913544668587896,13.60016,69.22106,83.4873,9.104445,10.593,12545438605.3959,3.81827971536485,122230886.7161,3801985040.67442,82.807743483782,90.47,9.88605805591592,64.664,68.222,129.519195556641,10.4817600250244,80.518928527832,2008,Nepal
26713655.0,13505086.0,13208569.0,24.194,6.893,8.913544668587896,13.33567,69.95444,83.90386,8.737987,10.514,10325618017.379,2.16837399575378,105437134.24366,3217918070.57989,86.5474978994825,91.31,8.61562748205827,64.503,68.21,131.221725463867,9.49139022827148,93.34517165078628,2007,Nepal
26518971.0,13353440.0,13165531.0,24.982,7.014,8.913544668587896,12.88042,70.80859,84.46841,8.154169,10.515,9043715355.8881,1.54194947530952,68517394.4724278,2927132777.5988,82.39384552289,91.25,8.83105356783602,64.015,67.787,129.823547363281,7.59656000137329,76.5265731811523,2006,Nepal
26285110.0,13186397.0,13098713.0,26.033,7.132,8.913544668587896,11.2559,72.59587,85.90218,6.618381,10.52,8130258415.29215,2.26762907212597,22573629.1365388,2750051508.5203,75.4799960890405,89.52,10.6467965158428,63.525,67.465,115.485679626465,7.11486005783081,73.8568572998047,2005,Nepal
26003965.0,13001504.0,13002461.0,27.071,7.359,8.913544668587896,11.38617,72.93393,85.93475,6.489216,10.558,7273938314.71988,1.53101739014878,-22821304.039669,2522336825.64334,72.7581351536198,90.3,9.70523830458501,62.886,66.834,114.89289855957,5.66092014312744,69.7089462280273,2004,Nepal
25682908.0,12802556.0,12880352.0,27.879,7.587,8.913544668587896,11.62621,73.19426,85.87803,6.413882,10.537,6330473096.54071,1.58483532892177,-8693885.21499361,2222367977.69427,68.8784930429218,89.44,10.6100429575041,62.376,66.095,112.040969848633,4.88003015518188,68.7545928955078,2003,Nepal
25332178.0,12593963.0,12738215.0,28.487,7.954,8.913544668587896,12.08314,73.21564,85.57927,6.506636,10.424,6050875806.66403,-0.70813651209339,-7967865.13894376,2187409456.07797,65.9240591156434,89.95,10.1577276262202,61.362,65.261,112.234321594238,4.95790004730225,68.319938659668,2002,Nepal
24956071.0,12380070.0,12576001.0,29.522,7.949,8.913544668587896,12.94689,72.73709,84.99026,6.874071,10.566,6007055042.17687,1.1851792829892964,23142857.1428571,2117346938.77551,62.910543891304,87.76,12.352462767988,61.779,64.952,107.468276977539,4.38430976867676,63.6132698059082,2001,Nepal
24559500.0,12161849.0,12397651.0,30.614,8.294,8.913544668587896,13.5246,72.62073,84.4976,7.07706,10.604,5494252207.90502,1.1851792829892964,20000000.0,2101216157.52136,57.3301573729107,88.29,11.9736941912734,61.199,64.078,114.627738952637,4.0991997718811,64.0951614379883,2000,Nepal
24143157.0,11936189.0,12206968.0,31.391,8.544,8.913544668587896,14.2308,72.40076,83.93533,7.335124,10.545,5033642384.10596,1.1851792829892964,12000000.0,1948094186.90213,53.5141282476024,88.05,12.5062433367517,60.764,63.506,111.46996307373,33.21782297364581,61.4096298217773,1999,Nepal
23703328.0,11701803.0,12001525.0,32.323,8.839,8.913544668587896,13.11056,73.51395,84.65369,6.920524,10.499,4856255044.39064,1.1851792829892964,6800000.0,1815899919.28975,47.8413832859251,90.49,9.93046768678163,60.186,62.963,101.51146058531315,33.21782297364581,93.34517165078628,1998,Nepal
23249417.0,11462921.0,11786496.0,33.163,9.252,8.913544668587896,12.05676,74.50378,85.4087,6.421628,10.556,4918691916.53516,1.1851792829892964,7700000.0,1907504822.0235,45.1624227824724,90.71,9.65592356531699,59.706,61.855,112.501998901367,33.21782297364581,93.34517165078628,1997,Nepal
22783969.0,11220565.0,11563404.0,34.457,9.713,8.913544668587896,11.05961,75.45702,86.15211,5.971218,10.56,4521580381.47139,1.1851792829892964,7800000.0,1760145322.43415,44.7683193389176,91.52,8.66870902860548,59.063,60.907,114.787460327148,4.70683002471924,93.34517165078628,1996,Nepal
22305571.0,10973325.0,11332246.0,35.642,10.11,8.913544668587896,10.20421,76.25037,86.80701,5.582129,10.499,4401104417.67068,1.1851792829892964,5463855.42168675,1718253012.04819,42.4109295386341,91.73,8.55869345808261,58.564,60.065,111.166000366211,4.24880981445312,93.34517165078628,1995,Nepal
4576298.0,1790804.0,2785494.0,20.700378250591015,6.343086682427107,10.0,21.36863953196527,28.950358508050513,31.756572870402525,12.925650460931333,2.327,114667360208.062,1.1851792829892964,-285684168.98283684,2110793237.97139,3671.529454986526,20.82783034257749,78.3627517306781,68.71925216706067,74.08075886524823,90.096809387207,33.21782297364581,86.590461730957,2022,Oman
4520471.0,1758703.0,2761768.0,18.419,3.796,10.0,48.28162,4.122944,0.2273864,12.49074,2.512,88191977373.212,1.1851792829892964,-5992197659.29779,1870357607.28218,3671.529454986526,20.82783034257749,78.3627517306781,70.984,74.716,89.1980285644531,43.8433609008789,88.5068664550781,2021,Oman
4543399.0,1722614.0,2820785.0,18.791,3.025,10.0,47.75627,4.184162,0.2113043,11.52767,2.94,75909397659.2978,1.1851792829892964,-5232769830.94928,1874460858.25748,3671.529454986526,0.05,78.3627517306781,73.289,76.788,92.1976776123047,48.3754386901855,92.145881652832,2020,Oman
4602768.0,1678067.0,2924701.0,19.298,2.205,10.0,47.04473,4.226548,0.1923041,10.49067,1.85,88060858257.4772,-3.91064533573396,-5901170351.10533,1756566970.09103,3671.529454986526,0.01,78.3627517306781,76.543,79.947,99.6718215942383,45.1723213195801,99.2476196289062,2019,Oman
4601157.0,1629790.0,2971367.0,19.816,2.172,10.0,46.22538,4.360339,0.1916538,8.718657,1.8,91505851755.5267,6.21960676694451,-4990897269.18075,1692327698.30949,3671.529454986526,0.01,78.3627517306781,76.534,79.898,101.079902648926,44.9540214538574,97.8448104858398,2018,Oman
4541854.0,1580938.0,2960916.0,20.282,2.155,10.0,43.40836,4.65444,0.2022569,7.545634,2.573,80856697009.1027,2.03290651034322,-3167750325.09753,1604681404.42133,3671.529454986526,0.01,78.3627517306781,76.525,79.839,103.705848693848,43.5767784118652,106.85188293457,2017,Oman
4398070.0,1531734.0,2866336.0,20.803,2.154,10.0,40.92676,4.893672,0.2250002,6.877601,3.27,75128738621.5865,-2.10165087287788,-2065019505.85176,1491547464.23927,3671.529454986526,0.0,78.3627517306781,76.544,79.799,103.313171386719,46.8235092163086,101.086502075195,2016,Oman
4191776.0,1477375.0,2714401.0,21.316,2.205,10.0,37.31281,5.251382,0.2553445,6.586908,3.384,78710793237.9714,3.93313895267093,-2262678803.64109,1361508452.53576,3671.529454986526,0.0,78.3627517306781,76.332,79.543,104.035346984863,45.1898918151855,99.0098571777344,2015,Oman
4009267.0,1417893.0,2591374.0,21.342,2.243,8.913544668587896,37.33904,5.291832,0.2825783,5.954101,3.55,92699089726.9181,-2.54196063881652,-4286085825.74772,1031469440.83225,6474.50020165781,0.0,99.963168651853,76.097,79.313,105.678726196289,41.1818618774414,103.340072631836,2014,Oman
3816680.0,1357118.0,2459562.0,21.561,2.278,8.913544668587896,37.40508,5.273987,0.3136548,5.603034,3.602,89936020806.2419,-1.59921678547047,-3235370611.18335,1027308192.45774,6122.86070616347,0.0,100.0,75.913,79.084,105.94441986084,35.1496200561523,100.085639953613,2013,Oman
3535579.0,1295419.0,2240160.0,21.943,2.323,8.913544668587896,37.27767,5.247045,0.3528661,5.562166,3.658,87408842652.7958,8.46883836004302,-4504551365.40962,887646293.888166,6111.30454163236,0.0,78.3627517306781,75.707,78.9,103.370300292969,33.21782297364581,107.913139343262,2012,Oman
3206870.0,1233306.0,1973564.0,22.627,2.457,8.913544668587896,36.78397,5.24017,0.4040955,5.939717,3.865,77497529258.7776,-24.2339356953724,-4137841352.40572,852795838.751625,5934.75881466976,0.0,100.0,75.106,78.672,111.140312194824,31.5563507080078,116.511077880859,2011,Oman
2881914.0,1173011.0,1708903.0,23.421,2.585,8.913544668587896,36.88029,5.15779,0.4744468,6.15787,4.007,64993498049.4148,-4.22939286892448,-3570871261.37841,810663198.959688,5826.68323898631,0.0,99.999994657673,74.639,78.498,101.51146058531315,27.852689743042,93.34517165078628,2010,Oman
